DATE,PLANT_NAME,MODE_OF_TRANSPORT,MATERIAL_NAME,CUSTOMER_NUMBER,NET_QUANTITY_KT_OUTBOUND
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0062,CST-01183,0.01925
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0110,CST-01185,0.01
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0072,CST-01185,0.009625
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0135,CST-01185,0.004125
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0137,CST-01186,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0137,CST-01186,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0137,CST-01186,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0421,CST-01113,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01187,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0056,CST-01136,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0221,CST-01093,0.0225
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0056,CST-01136,0.01375
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0056,CST-01136,0.011
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0137,CST-01186,0.01375
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0413,CST-01186,0.00825
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0413,CST-01186,0.0165
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0137,CST-01186,0.011
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0210,CST-01017,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0137,CST-01145,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0137,CST-01145,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0137,CST-01145,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0137,CST-01145,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0050,CST-01188,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0178,CST-01189,0.0255
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01111,0.0225
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0305,CST-01190,0.001375
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0386,CST-01190,0.011
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0072,CST-01009,0.001375
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0072,CST-01009,0.009625
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0345,CST-01017,0.01875
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0122,CST-01017,0.00375
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0301,CST-01191,0.011
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0156,CST-01190,0.012375
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0234,CST-01158,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0421,CST-01113,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0046,CST-01192,0.001375
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0046,CST-01192,0.006875
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0046,CST-01192,0.001325
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0046,CST-01192,0.004125
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0046,CST-01192,0.0165
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0046,CST-01192,5e-05
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0046,CST-01192,0.001375
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0046,CST-01192,0.017875
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0234,CST-01158,0.006875
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0234,CST-01158,0.004
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0234,CST-01158,0.004325
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0234,CST-01158,0.009550000000000001
2024-02-01,SINGAPORE-WAREHOUSE,Truck,MAT-0428,CST-01109,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0302,CST-01156,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0302,CST-01156,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0302,CST-01156,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0015,CST-01193,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0015,CST-01193,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0112,CST-01012,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0338,CST-01194,0.0255
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0178,CST-01195,0.0255
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0178,CST-01195,0.0255
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0178,CST-01195,0.0255
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0338,CST-01196,0.00025
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0114,CST-01196,0.00025
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0339,CST-01196,0.0225
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0135,CST-01030,0.001375
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0345,CST-01030,0.00125
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0221,CST-01030,0.0075
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0340,CST-01123,0.0012749999999999999
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0340,CST-01123,0.001175
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0340,CST-01123,0.001075
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0340,CST-01123,0.0010500000000000002
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0340,CST-01123,0.00135
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0340,CST-01123,0.00125
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0340,CST-01123,0.015
2024-02-01,SINGAPORE-WAREHOUSE,Truck,MAT-0428,CST-01043,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0015,CST-01197,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0015,CST-01197,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0015,CST-01197,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0015,CST-01197,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0015,CST-01197,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0015,CST-01197,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01195,0.0225
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01195,0.01625
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01195,0.00625
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0371,CST-01057,0.0105
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0371,CST-01057,0.00975
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0371,CST-01057,0.00075
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0371,CST-01057,0.00225
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0371,CST-01057,0.01125
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0371,CST-01057,0.0015
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0371,CST-01057,0.012
2024-02-01,SINGAPORE-WAREHOUSE,Truck,MAT-0428,CST-01043,0.01238
2024-02-01,SINGAPORE-WAREHOUSE,Truck,MAT-0428,CST-01043,0.01238
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0015,CST-01038,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01195,0.0225
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01195,0.0225
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0344,CST-01017,0.006875
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0344,CST-01017,0.004125
2024-02-01,SINGAPORE-WAREHOUSE,Marine,MAT-0366,CST-01198,0.01
2024-02-01,SINGAPORE-WAREHOUSE,Truck,MAT-0035,CST-00025,0.00275
2024-02-01,SINGAPORE-WAREHOUSE,Truck,MAT-0428,CST-01043,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Truck,MAT-0151,CST-01112,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Truck,MAT-0056,CST-01128,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Truck,MAT-0056,CST-01128,0.02475
2024-02-01,SINGAPORE-WAREHOUSE,Truck,MAT-0056,CST-01128,0.02475
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01091,0.02475
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01147,0.0225
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01111,0.0225
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01180,0.0225
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01111,0.0225
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01111,0.0225
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01180,0.0225
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01180,0.0225
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01111,0.0225
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01180,0.0225
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01111,0.0225
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01180,0.0225
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0112,CST-01028,0.022
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0112,CST-01028,0.00275
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01111,0.0025
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01111,0.015
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01111,0.02
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01111,0.0075
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0072,CST-01009,0.011
2024-03-01,SINGAPORE-WAREHOUSE,Truck,MAT-0395,CST-01070,0.02475
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0123,CST-01195,0.02475
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0015,CST-01199,0.02475
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0015,CST-01199,0.02475
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0015,CST-01199,0.02475
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0015,CST-01199,0.02475
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0421,CST-01200,0.02475
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0237,CST-01201,0.02475
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0015,CST-01202,0.02475
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0015,CST-01202,0.02475
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01195,0.0225
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0421,CST-01200,0.006875
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0421,CST-01200,0.017875
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0421,CST-01200,0.001375
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0421,CST-01200,0.023375
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0421,CST-01200,0.001375
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0421,CST-01200,0.023375
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0178,CST-01195,0.0195
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0178,CST-01195,0.006
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0123,CST-01195,0.001375
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0123,CST-01195,0.023375
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0015,CST-01203,0.00275
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0015,CST-01203,0.015125
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0137,CST-01203,0.006875
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0327,CST-01201,0.011
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01200,0.02475
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0234,CST-01200,0.02475
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0015,CST-01204,0.02475
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0428,CST-01098,0.02475
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0349,CST-01144,0.02475
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0428,CST-01098,0.02475
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0428,CST-01098,0.02475
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0428,CST-01098,0.02475
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0273,CST-01034,0.02475
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0137,CST-01205,0.02475
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0346,CST-01206,0.02475
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0346,CST-01206,0.02475
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0346,CST-01206,0.02475
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0346,CST-01124,0.02475
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0346,CST-01206,0.02475
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0346,CST-01124,0.02475
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0114,CST-01077,0.0255
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0114,CST-01077,0.0255
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0114,CST-01077,0.0255
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0156,CST-01207,0.00275
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0156,CST-01207,0.009625
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0178,CST-01062,0.0075
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0339,CST-01062,0.0045
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0271,CST-01208,0.01925
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0112,CST-01208,0.0055
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0099,CST-01209,0.004125
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0099,CST-01209,0.020625
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0112,CST-01037,0.001375
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0099,CST-01209,0.0055
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0099,CST-01209,0.01925
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0099,CST-01209,0.01925
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0112,CST-01037,0.023375
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0099,CST-01209,0.0055
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01195,0.02125
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01195,0.00125
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01200,0.023375
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01200,0.00825
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0234,CST-01200,0.00275
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01068,0.004125
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01200,0.0165
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0234,CST-01200,0.006875
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0234,CST-01200,0.00275
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0234,CST-01200,0.001375
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0234,CST-01200,0.006875
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0234,CST-01200,0.00275
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01200,0.0165
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01068,0.00825
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01068,0.020625
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01200,0.00825
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01200,0.001375
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0234,CST-01200,0.001375
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01068,0.0165
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01210,0.0165
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01210,0.006875
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01210,0.00825
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0335,CST-01210,0.017875
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0015,CST-01204,0.011
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0413,CST-01207,0.012375
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0234,CST-01211,0.02475
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0234,CST-01211,0.02475
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0234,CST-01211,0.02475
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0292,CST-01086,0.02475
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0230,CST-01212,0.02475
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0015,CST-01202,0.02475
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0230,CST-01212,0.02475
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0137,CST-01213,0.02475
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0015,CST-01213,0.02475
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0346,CST-01206,0.02475
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0346,CST-01206,0.02475
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0346,CST-01206,0.02475
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0346,CST-01206,0.02475
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0346,CST-01206,0.02475
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0346,CST-01206,0.02475
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0015,CST-01042,0.0003
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0065,CST-01027,0.0003
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0112,CST-01214,0.023375
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0112,CST-01214,0.012375
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0112,CST-01214,0.012375
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0112,CST-01214,0.001375
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0421,CST-01131,0.001375
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0421,CST-01131,0.023375
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0366,CST-01067,0.00875
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0366,CST-01067,0.0125
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0366,CST-01067,0.01375
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0366,CST-01067,0.01
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0390,CST-00205,0.0055
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0390,CST-00205,0.022
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0390,CST-00205,0.00275
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0390,CST-00205,0.01925
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0344,CST-01009,0.011
2024-03-01,SINGAPORE-WAREHOUSE,Truck,MAT-0112,CST-01148,0.00138
2024-03-01,SINGAPORE-WAREHOUSE,Truck,MAT-0112,CST-01117,0.01375
2024-03-01,SINGAPORE-WAREHOUSE,Truck,MAT-0247,CST-01043,0.00275
2024-03-01,SINGAPORE-WAREHOUSE,Truck,MAT-0247,CST-01043,0.022
2024-03-01,SINGAPORE-WAREHOUSE,Truck,MAT-0247,CST-01043,0.02475
2024-03-01,SINGAPORE-WAREHOUSE,Truck,MAT-0247,CST-01043,0.02475
2024-03-01,SINGAPORE-WAREHOUSE,Truck,MAT-0247,CST-01043,0.02475
2024-03-01,SINGAPORE-WAREHOUSE,Truck,MAT-0218,CST-01041,0.02475
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0428,CST-01215,0.02475
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0015,CST-00661,0.02475
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0015,CST-00661,0.02475
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0056,CST-01024,0.02475
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0428,CST-01215,0.02475
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0015,CST-00661,0.02475
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0056,CST-01024,0.02475
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0056,CST-01046,0.02475
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0015,CST-00661,0.02475
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01175,0.0225
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01175,0.0225
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01175,0.0225
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0056,CST-01187,0.015125
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0056,CST-01187,0.009625
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0303,CST-01216,0.00115
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0303,CST-01216,0.0001
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0364,CST-01216,0.009625
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0056,CST-01165,0.00135
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0056,CST-01165,0.001325
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0056,CST-01165,0.001325
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0056,CST-01165,0.0012
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0056,CST-01165,0.001325
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0056,CST-01165,0.001325
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0056,CST-01165,0.0013
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0056,CST-01165,0.00115
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0056,CST-01165,0.0013
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0056,CST-01165,0.001325
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0056,CST-01165,0.000175
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0234,CST-01165,0.0053
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0056,CST-01046,0.001375
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01175,0.0125
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01175,0.02125
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01175,0.01
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01175,0.00125
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0056,CST-01046,0.023375
2024-03-01,SINGAPORE-WAREHOUSE,Truck,MAT-0421,CST-01217,0.01375
2024-03-01,SINGAPORE-WAREHOUSE,Truck,MAT-0421,CST-01217,0.00135
2024-03-01,SINGAPORE-WAREHOUSE,Truck,MAT-0421,CST-01217,0.00065
2024-03-01,SINGAPORE-WAREHOUSE,Truck,MAT-0421,CST-01217,0.0013
2024-03-01,SINGAPORE-WAREHOUSE,Truck,MAT-0242,CST-01217,0.00083
2024-03-01,SINGAPORE-WAREHOUSE,Truck,MAT-0242,CST-01217,0.0055
2024-03-01,SINGAPORE-WAREHOUSE,Truck,MAT-0178,CST-01181,0.0255
2024-03-01,SINGAPORE-WAREHOUSE,Truck,MAT-0178,CST-01181,0.0255
2024-03-01,SINGAPORE-WAREHOUSE,Truck,MAT-0109,CST-01043,0.02475
2024-03-01,SINGAPORE-WAREHOUSE,Truck,MAT-0247,CST-01043,0.02475
2024-03-01,SINGAPORE-WAREHOUSE,Truck,MAT-0247,CST-01043,0.02475
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01111,0.0225
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0051,CST-01111,0.0225
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0074,CST-01218,0.0002
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0112,CST-01012,0.011
2024-03-01,SINGAPORE-WAREHOUSE,Truck,MAT-0112,CST-01219,0.011
2024-03-01,SINGAPORE-WAREHOUSE,Truck,MAT-0376,CST-00025,0.0005
2024-03-01,SINGAPORE-WAREHOUSE,Truck,MAT-0035,CST-00025,0.00015
2024-03-01,SINGAPORE-WAREHOUSE,Truck,MAT-0035,CST-00025,0.00135
2024-03-01,SINGAPORE-WAREHOUSE,Truck,MAT-0415,CST-01045,0.02475
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0428,CST-01105,0.02475
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0428,CST-01105,0.02475
2024-03-01,SINGAPORE-WAREHOUSE,Marine,MAT-0428,CST-01105,0.02475
